E, G
27.323,-0.050703
27.3235,-0.050703
27.324,-0.050703
27.3245,-0.050703
27.325,-0.050703
27.3255,-0.050703
27.326,-0.0507029
27.3265,-0.0507029
27.327,-0.0507029
27.3275,-0.0507029
27.328,-0.0507029
27.3285,-0.0507029
27.329,-0.0507029
27.3295,-0.0507029
27.33,-0.0507029
27.3305,-0.0507029
27.331,-0.0507029
27.3315,-0.0507029
27.332,-0.0507029
27.3325,-0.0507029
27.333,-0.0507029
27.3335,-0.0507028
27.334,-0.0507028
27.3345,-0.0507028
27.335,-0.0507028
27.3355,-0.0507028
27.336,-0.0507028
27.3365,-0.0507028
27.337,-0.0507028
27.3375,-0.0507028
27.338,-0.0507028
27.3385,-0.0507028
27.339,-0.0507028
27.3395,-0.0507028
27.34,-0.0507028
27.3405,-0.0507027
27.341,-0.0507027
27.3415,-0.0507027
27.342,-0.0507027
27.3425,-0.0507027
27.343,-0.0507027
27.3435,-0.0507027
27.344,-0.0507027
27.3445,-0.0507027
27.345,-0.0507027
27.3455,-0.0507027
27.346,-0.0507027
27.3465,-0.0507027
27.347,-0.0507027
27.3475,-0.0507027
27.348,-0.0507026
27.3485,-0.0507026
27.349,-0.0507026
27.3495,-0.0507026
27.35,-0.0507026
27.3505,-0.0507026
27.351,-0.0507026
27.3515,-0.0507026
27.352,-0.0507026
27.3525,-0.0507026
27.353,-0.0507026
27.3535,-0.0507026
27.354,-0.0507026
27.3545,-0.0507026
27.355,-0.0507025
27.3555,-0.0507025
27.356,-0.0507025
27.3565,-0.0507025
27.357,-0.0507025
27.3575,-0.0507025
27.358,-0.0507025
27.3585,-0.0507025
27.359,-0.0507025
27.3595,-0.0507025
27.36,-0.0507025
27.3605,-0.0507025
27.361,-0.0507025
27.3615,-0.0507025
27.362,-0.0507025
27.3625,-0.0507024
27.363,-0.0507024
27.3635,-0.0507024
27.364,-0.0507024
27.3645,-0.0507024
27.365,-0.0507024
27.3655,-0.0507024
27.366,-0.0507024
27.3665,-0.0507024
27.367,-0.0507024
27.3675,-0.0507024
27.368,-0.0507024
27.3685,-0.0507024
27.369,-0.0507024
27.3695,-0.0507023
27.37,-0.0507023
27.3705,-0.0507023
27.371,-0.0507023
27.3715,-0.0507023
27.372,-0.0507023
27.3725,-0.0507023
27.373,-0.0507023
27.3735,-0.0507023
27.374,-0.0507023
27.3745,-0.0507023
27.375,-0.0507023
27.3755,-0.0507023
27.376,-0.0507023
27.3765,-0.0507023
27.377,-0.0507022
27.3775,-0.0507022
27.378,-0.0507022
27.3785,-0.0507022
27.379,-0.0507022
27.3795,-0.0507022
27.38,-0.0507022
27.3805,-0.0507022
27.381,-0.0507022
27.3815,-0.0507022
27.382,-0.0507022
27.3825,-0.0507022
27.383,-0.0507022
27.3835,-0.0507022
27.384,-0.0507021
27.3845,-0.0507021
27.385,-0.0507021
27.3855,-0.0507021
27.386,-0.0507021
27.3865,-0.0507021
27.387,-0.0507021
27.3875,-0.0507021
27.388,-0.0507021
27.3885,-0.0507021
27.389,-0.0507021
27.3895,-0.0507021
27.39,-0.0507021
27.3905,-0.0507021
27.391,-0.0507021
27.3915,-0.050702
27.392,-0.050702
27.3925,-0.050702
27.393,-0.050702
27.3935,-0.050702
27.394,-0.050702
27.3945,-0.050702
27.395,-0.050702
27.3955,-0.050702
27.396,-0.050702
27.3965,-0.050702
27.397,-0.050702
27.3975,-0.050702
27.398,-0.050702
27.3985,-0.0507019
27.399,-0.0507019
27.3995,-0.0507019
27.4,-0.0507019
27.4005,-0.0507019
27.401,-0.0507019
27.4015,-0.0507019
27.402,-0.0507019
27.4025,-0.0507019
27.403,-0.0507019
27.4035,-0.0507019
27.404,-0.0507019
27.4045,-0.0507019
27.405,-0.0507019
27.4055,-0.0507019
27.406,-0.0507018
27.4065,-0.0507018
27.407,-0.0507018
27.4075,-0.0507018
27.408,-0.0507018
27.4085,-0.0507018
27.409,-0.0507018
27.4095,-0.0507018
27.41,-0.0507018
27.4105,-0.0507018
27.411,-0.0507018
27.4115,-0.0507018
27.412,-0.0507018
27.4125,-0.0507018
27.413,-0.0507017
27.4135,-0.0507017
27.414,-0.0507017
27.4145,-0.0507017
27.415,-0.0507017
27.4155,-0.0507017
27.416,-0.0507017
27.4165,-0.0507017
27.417,-0.0507017
27.4175,-0.0507017
27.418,-0.0507017
27.4185,-0.0507017
27.419,-0.0507017
27.4195,-0.0507017
27.42,-0.0507017
27.4205,-0.0507016
27.421,-0.0507016
27.4215,-0.0507016
27.422,-0.0507016
27.4225,-0.0507016
27.423,-0.0507016
27.4235,-0.0507016
27.424,-0.0507016
27.4245,-0.0507016
27.425,-0.0507016
27.4255,-0.0507016
27.426,-0.0507016
27.4265,-0.0507016
27.427,-0.0507016
27.4275,-0.0507015
27.428,-0.0507015
27.4285,-0.0507015
27.429,-0.0507015
27.4295,-0.0507015
27.43,-0.0507015
27.4305,-0.0507015
27.431,-0.0507015
27.4315,-0.0507015
27.432,-0.0507015
27.4325,-0.0507015
27.433,-0.0507015
27.4335,-0.0507015
27.434,-0.0507015
27.4345,-0.0507015
27.435,-0.0507014
27.4355,-0.0507014
27.436,-0.0507014
27.4365,-0.0507014
27.437,-0.0507014
27.4375,-0.0507014
27.438,-0.0507014
27.4385,-0.0507014
27.439,-0.0507014
27.4395,-0.0507014
27.44,-0.0507014
27.4405,-0.0507014
27.441,-0.0507014
27.4415,-0.0507014
27.442,-0.0507013
27.4425,-0.0507013
27.443,-0.0507013
27.4435,-0.0507013
27.444,-0.0507013
27.4445,-0.0507013
27.445,-0.0507013
27.4455,-0.0507013
27.446,-0.0507013
27.4465,-0.0507013
27.447,-0.0507013
27.4475,-0.0507013
27.448,-0.0507013
27.4485,-0.0507013
27.449,-0.0507013
27.4495,-0.0507012
27.45,-0.0507012
27.4505,-0.0507012
27.451,-0.0507012
27.4515,-0.0507012
27.452,-0.0507012
27.4525,-0.0507012
27.453,-0.0507012
27.4535,-0.0507012
27.454,-0.0507012
27.4545,-0.0507012
27.455,-0.0507012
27.4555,-0.0507012
27.456,-0.0507012
27.4565,-0.0507012
27.457,-0.0507011
27.4575,-0.0507011
27.458,-0.0507011
27.4585,-0.0507011
27.459,-0.0507011
27.4595,-0.0507011
27.46,-0.0507011
27.4605,-0.0507011
27.461,-0.0507011
27.4615,-0.0507011
27.462,-0.0507011
27.4625,-0.0507011
27.463,-0.0507011
27.4635,-0.0507011
27.464,-0.050701
27.4645,-0.050701
27.465,-0.050701
27.4655,-0.050701
27.466,-0.050701
27.4665,-0.050701
27.467,-0.050701
27.4675,-0.050701
27.468,-0.050701
27.4685,-0.050701
27.469,-0.050701
27.4695,-0.050701
27.47,-0.050701
27.4705,-0.050701
27.471,-0.050701
27.4715,-0.0507009
27.472,-0.0507009
27.4725,-0.0507009
27.473,-0.0507009
27.4735,-0.0507009
27.474,-0.0507009
27.4745,-0.0507009
27.475,-0.0507009
27.4755,-0.0507009
27.476,-0.0507009
27.4765,-0.0507009
27.477,-0.0507009
27.4775,-0.0507009
27.478,-0.0507009
27.4785,-0.0507008
27.479,-0.0507008
27.4795,-0.0507008
27.48,-0.0507008
27.4805,-0.0507008
27.481,-0.0507008
27.4815,-0.0507008
27.482,-0.0507008
27.4825,-0.0507008
27.483,-0.0507008
27.4835,-0.0507008
27.484,-0.0507008
27.4845,-0.0507008
27.485,-0.0507008
27.4855,-0.0507008
27.486,-0.0507007
27.4865,-0.0507007
27.487,-0.0507007
27.4875,-0.0507007
27.488,-0.0507007
27.4885,-0.0507007
27.489,-0.0507007
27.4895,-0.0507007
27.49,-0.0507007
27.4905,-0.0507007
27.491,-0.0507007
27.4915,-0.0507007
27.492,-0.0507007
27.4925,-0.0507007
27.493,-0.0507006
27.4935,-0.0507006
27.494,-0.0507006
27.4945,-0.0507006
27.495,-0.0507006
27.4955,-0.0507006
27.496,-0.0507006
27.4965,-0.0507006
27.497,-0.0507006
27.4975,-0.0507006
27.498,-0.0507006
27.4985,-0.0507006
27.499,-0.0507006
27.4995,-0.0507006
27.5,-0.0507006
27.5005,-0.0507005
27.501,-0.0507005
27.5015,-0.0507005
27.502,-0.0507005
27.5025,-0.0507005
27.503,-0.0507005
27.5035,-0.0507005
27.504,-0.0507005
27.5045,-0.0507005
27.505,-0.0507005
27.5055,-0.0507005
27.506,-0.0507005
27.5065,-0.0507005
27.507,-0.0507005
27.5075,-0.0507004
27.508,-0.0507004
27.5085,-0.0507004
27.509,-0.0507004
27.5095,-0.0507004
27.51,-0.0507004
27.5105,-0.0507004
27.511,-0.0507004
27.5115,-0.0507004
27.512,-0.0507004
27.5125,-0.0507004
27.513,-0.0507004
27.5135,-0.0507004
27.514,-0.0507004
27.5145,-0.0507004
27.515,-0.0507003
27.5155,-0.0507003
27.516,-0.0507003
27.5165,-0.0507003
27.517,-0.0507003
27.5175,-0.0507003
27.518,-0.0507003
27.5185,-0.0507003
27.519,-0.0507003
27.5195,-0.0507003
27.52,-0.0507003
27.5205,-0.0507003
27.521,-0.0507003
27.5215,-0.0507003
27.522,-0.0507002
27.5225,-0.0507002
27.523,-0.0507002
27.5235,-0.0507002
27.524,-0.0507002
27.5245,-0.0507002
27.525,-0.0507002
27.5255,-0.0507002
27.526,-0.0507002
27.5265,-0.0507002
27.527,-0.0507002
27.5275,-0.0507002
27.528,-0.0507002
27.5285,-0.0507002
27.529,-0.0507002
27.5295,-0.0507001
27.53,-0.0507001
27.5305,-0.0507001
27.531,-0.0507001
27.5315,-0.0507001
27.532,-0.0507001
27.5325,-0.0507001
27.533,-0.0507001
27.5335,-0.0507001
27.534,-0.0507001
27.5345,-0.0507001
27.535,-0.0507001
27.5355,-0.0507001
27.536,-0.0507001
27.5365,-0.0507
27.537,-0.0507
27.5375,-0.0507
27.538,-0.0507
27.5385,-0.0507
27.539,-0.0507
27.5395,-0.0507
27.54,-0.0507
27.5405,-0.0507
27.541,-0.0507
27.5415,-0.0507
27.542,-0.0507
27.5425,-0.0507
27.543,-0.0507
27.5435,-0.0507
27.544,-0.0506999
27.5445,-0.0506999
27.545,-0.0506999
27.5455,-0.0506999
27.546,-0.0506999
27.5465,-0.0506999
27.547,-0.0506999
27.5475,-0.0506999
27.548,-0.0506999
27.5485,-0.0506999
27.549,-0.0506999
27.5495,-0.0506999
27.55,-0.0506999
27.5505,-0.0506999
27.551,-0.0506999
27.5515,-0.0506998
27.552,-0.0506998
27.5525,-0.0506998
27.553,-0.0506998
27.5535,-0.0506998
27.554,-0.0506998
27.5545,-0.0506998
27.555,-0.0506998
27.5555,-0.0506998
27.556,-0.0506998
27.5565,-0.0506998
27.557,-0.0506998
27.5575,-0.0506998
27.558,-0.0506998
27.5585,-0.0506997
27.559,-0.0506997
27.5595,-0.0506997
27.56,-0.0506997
27.5605,-0.0506997
27.561,-0.0506997
27.5615,-0.0506997
27.562,-0.0506997
27.5625,-0.0506997
27.563,-0.0506997
27.5635,-0.0506997
27.564,-0.0506997
27.5645,-0.0506997
27.565,-0.0506997
27.5655,-0.0506997
27.566,-0.0506996
27.5665,-0.0506996
27.567,-0.0506996
27.5675,-0.0506996
27.568,-0.0506996
27.5685,-0.0506996
27.569,-0.0506996
27.5695,-0.0506996
27.57,-0.0506996
27.5705,-0.0506996
27.571,-0.0506996
27.5715,-0.0506996
27.572,-0.0506996
27.5725,-0.0506996
27.573,-0.0506995
27.5735,-0.0506995
27.574,-0.0506995
27.5745,-0.0506995
27.575,-0.0506995
27.5755,-0.0506995
27.576,-0.0506995
27.5765,-0.0506995
27.577,-0.0506995
27.5775,-0.0506995
27.578,-0.0506995
27.5785,-0.0506995
27.579,-0.0506995
27.5795,-0.0506995
27.58,-0.0506995
27.5805,-0.0506994
27.581,-0.0506994
27.5815,-0.0506994
27.582,-0.0506994
27.5825,-0.0506994
27.583,-0.0506994
27.5835,-0.0506994
27.584,-0.0506994
27.5845,-0.0506994
27.585,-0.0506994
27.5855,-0.0506994
27.586,-0.0506994
27.5865,-0.0506994
27.587,-0.0506994
27.5875,-0.0506993
27.588,-0.0506993
27.5885,-0.0506993
27.589,-0.0506993
27.5895,-0.0506993
27.59,-0.0506993
27.5905,-0.0506993
27.591,-0.0506993
27.5915,-0.0506993
27.592,-0.0506993
27.5925,-0.0506993
27.593,-0.0506993
27.5935,-0.0506993
27.594,-0.0506993
27.5945,-0.0506993
27.595,-0.0506992
27.5955,-0.0506992
27.596,-0.0506992
27.5965,-0.0506992
27.597,-0.0506992
27.5975,-0.0506992
27.598,-0.0506992
27.5985,-0.0506992
27.599,-0.0506992
27.5995,-0.0506992
27.6,-0.0506992
27.6005,-0.0506992
27.601,-0.0506992
27.6015,-0.0506992
27.602,-0.0506991
27.6025,-0.0506991
27.603,-0.0506991
27.6035,-0.0506991
27.604,-0.0506991
27.6045,-0.0506991
27.605,-0.0506991
27.6055,-0.0506991
27.606,-0.0506991
27.6065,-0.0506991
27.607,-0.0506991
27.6075,-0.0506991
27.608,-0.0506991
27.6085,-0.0506991
27.609,-0.0506991
27.6095,-0.050699
27.61,-0.050699
27.6105,-0.050699
27.611,-0.050699
27.6115,-0.050699
27.612,-0.050699
27.6125,-0.050699
27.613,-0.050699
27.6135,-0.050699
27.614,-0.050699
27.6145,-0.050699
27.615,-0.050699
27.6155,-0.050699
27.616,-0.050699
27.6165,-0.050699
27.617,-0.0506989
27.6175,-0.0506989
27.618,-0.0506989
27.6185,-0.0506989
27.619,-0.0506989
27.6195,-0.0506989
27.62,-0.0506989
27.6205,-0.0506989
27.621,-0.0506989
27.6215,-0.0506989
27.622,-0.0506989
27.6225,-0.0506989
27.623,-0.0506989
27.6235,-0.0506989
27.624,-0.0506988
27.6245,-0.0506988
27.625,-0.0506988
27.6255,-0.0506988
27.626,-0.0506988
27.6265,-0.0506988
27.627,-0.0506988
27.6275,-0.0506988
27.628,-0.0506988
27.6285,-0.0506988
27.629,-0.0506988
27.6295,-0.0506988
27.63,-0.0506988
27.6305,-0.0506988
27.631,-0.0506988
27.6315,-0.0506987
27.632,-0.0506987
27.6325,-0.0506987
27.633,-0.0506987
27.6335,-0.0506987
27.634,-0.0506987
27.6345,-0.0506987
27.635,-0.0506987
27.6355,-0.0506987
27.636,-0.0506987
27.6365,-0.0506987
27.637,-0.0506987
27.6375,-0.0506987
27.638,-0.0506987
27.6385,-0.0506986
27.639,-0.0506986
27.6395,-0.0506986
27.64,-0.0506986
27.6405,-0.0506986
27.641,-0.0506986
27.6415,-0.0506986
27.642,-0.0506986
27.6425,-0.0506986
27.643,-0.0506986
27.6435,-0.0506986
27.644,-0.0506986
27.6445,-0.0506986
27.645,-0.0506986
27.6455,-0.0506986
27.646,-0.0506985
27.6465,-0.0506985
27.647,-0.0506985
27.6475,-0.0506985
27.648,-0.0506985
27.6485,-0.0506985
27.649,-0.0506985
27.6495,-0.0506985
27.65,-0.0506985
27.6505,-0.0506985
27.651,-0.0506985
27.6515,-0.0506985
27.652,-0.0506985
27.6525,-0.0506985
27.653,-0.0506984
27.6535,-0.0506984
27.654,-0.0506984
27.6545,-0.0506984
27.655,-0.0506984
27.6555,-0.0506984
27.656,-0.0506984
27.6565,-0.0506984
27.657,-0.0506984
27.6575,-0.0506984
27.658,-0.0506984
27.6585,-0.0506984
27.659,-0.0506984
27.6595,-0.0506984
27.66,-0.0506984
27.6605,-0.0506983
27.661,-0.0506983
27.6615,-0.0506983
27.662,-0.0506983
27.6625,-0.0506983
27.663,-0.0506983
27.6635,-0.0506983
27.664,-0.0506983
27.6645,-0.0506983
27.665,-0.0506983
27.6655,-0.0506983
27.666,-0.0506983
27.6665,-0.0506983
27.667,-0.0506983
27.6675,-0.0506983
27.668,-0.0506982
27.6685,-0.0506982
27.669,-0.0506982
27.6695,-0.0506982
27.67,-0.0506982
27.6705,-0.0506982
27.671,-0.0506982
27.6715,-0.0506982
27.672,-0.0506982
27.6725,-0.0506982
27.673,-0.0506982
27.6735,-0.0506982
27.674,-0.0506982
27.6745,-0.0506982
27.675,-0.0506981
27.6755,-0.0506981
27.676,-0.0506981
27.6765,-0.0506981
27.677,-0.0506981
27.6775,-0.0506981
27.678,-0.0506981
27.6785,-0.0506981
27.679,-0.0506981
27.6795,-0.0506981
27.68,-0.0506981
27.6805,-0.0506981
27.681,-0.0506981
27.6815,-0.0506981
27.682,-0.0506981
27.6825,-0.050698
27.683,-0.050698
27.6835,-0.050698
27.684,-0.050698
27.6845,-0.050698
27.685,-0.050698
27.6855,-0.050698
27.686,-0.050698
27.6865,-0.050698
27.687,-0.050698
27.6875,-0.050698
27.688,-0.050698
27.6885,-0.050698
27.689,-0.050698
27.6895,-0.0506979
27.69,-0.0506979
27.6905,-0.0506979
27.691,-0.0506979
27.6915,-0.0506979
27.692,-0.0506979
27.6925,-0.0506979
27.693,-0.0506979
27.6935,-0.0506979
27.694,-0.0506979
27.6945,-0.0506979
27.695,-0.0506979
27.6955,-0.0506979
27.696,-0.0506979
27.6965,-0.0506979
27.697,-0.0506978
27.6975,-0.0506978
27.698,-0.0506978
27.6985,-0.0506978
27.699,-0.0506978
27.6995,-0.0506978
27.7,-0.0506978
27.7005,-0.0506978
27.701,-0.0506978
27.7015,-0.0506978
27.702,-0.0506978
27.7025,-0.0506978
27.703,-0.0506978
27.7035,-0.0506978
27.704,-0.0506977
27.7045,-0.0506977
27.705,-0.0506977
27.7055,-0.0506977
27.706,-0.0506977
27.7065,-0.0506977
27.707,-0.0506977
27.7075,-0.0506977
27.708,-0.0506977
27.7085,-0.0506977
27.709,-0.0506977
27.7095,-0.0506977
27.71,-0.0506977
27.7105,-0.0506977
27.711,-0.0506977
27.7115,-0.0506976
27.712,-0.0506976
27.7125,-0.0506976
27.713,-0.0506976
27.7135,-0.0506976
27.714,-0.0506976
27.7145,-0.0506976
27.715,-0.0506976
27.7155,-0.0506976
27.716,-0.0506976
27.7165,-0.0506976
27.717,-0.0506976
27.7175,-0.0506976
27.718,-0.0506976
27.7185,-0.0506976
27.719,-0.0506975
27.7195,-0.0506975
27.72,-0.0506975
27.7205,-0.0506975
27.721,-0.0506975
27.7215,-0.0506975
27.722,-0.0506975
27.7225,-0.0506975
27.723,-0.0506975
27.7235,-0.0506975
27.724,-0.0506975
27.7245,-0.0506975
27.725,-0.0506975
27.7255,-0.0506975
27.726,-0.0506974
27.7265,-0.0506974
27.727,-0.0506974
27.7275,-0.0506974
27.728,-0.0506974
27.7285,-0.0506974
27.729,-0.0506974
27.7295,-0.0506974
27.73,-0.0506974
27.7305,-0.0506974
27.731,-0.0506974
27.7315,-0.0506974
27.732,-0.0506974
27.7325,-0.0506974
27.733,-0.0506974
27.7335,-0.0506973
27.734,-0.0506973
27.7345,-0.0506973
27.735,-0.0506973
27.7355,-0.0506973
27.736,-0.0506973
27.7365,-0.0506973
27.737,-0.0506973
27.7375,-0.0506973
27.738,-0.0506973
27.7385,-0.0506973
27.739,-0.0506973
27.7395,-0.0506973
27.74,-0.0506973
27.7405,-0.0506972
27.741,-0.0506972
27.7415,-0.0506972
27.742,-0.0506972
27.7425,-0.0506972
27.743,-0.0506972
27.7435,-0.0506972
27.744,-0.0506972
27.7445,-0.0506972
27.745,-0.0506972
27.7455,-0.0506972
27.746,-0.0506972
27.7465,-0.0506972
27.747,-0.0506972
27.7475,-0.0506972
27.748,-0.0506971
27.7485,-0.0506971
27.749,-0.0506971
27.7495,-0.0506971
27.75,-0.0506971
27.7505,-0.0506971
27.751,-0.0506971
27.7515,-0.0506971
27.752,-0.0506971
27.7525,-0.0506971
27.753,-0.0506971
27.7535,-0.0506971
27.754,-0.0506971
27.7545,-0.0506971
27.755,-0.0506971
27.7555,-0.050697
27.756,-0.050697
27.7565,-0.050697
27.757,-0.050697
27.7575,-0.050697
27.758,-0.050697
27.7585,-0.050697
27.759,-0.050697
27.7595,-0.050697
27.76,-0.050697
27.7605,-0.050697
27.761,-0.050697
27.7615,-0.050697
27.762,-0.050697
27.7625,-0.0506969
27.763,-0.0506969
27.7635,-0.0506969
27.764,-0.0506969
27.7645,-0.0506969
27.765,-0.0506969
27.7655,-0.0506969
27.766,-0.0506969
27.7665,-0.0506969
27.767,-0.0506969
27.7675,-0.0506969
27.768,-0.0506969
27.7685,-0.0506969
27.769,-0.0506969
27.7695,-0.0506969
27.77,-0.0506968
27.7705,-0.0506968
27.771,-0.0506968
27.7715,-0.0506968
27.772,-0.0506968
27.7725,-0.0506968
27.773,-0.0506968
27.7735,-0.0506968
27.774,-0.0506968
27.7745,-0.0506968
27.775,-0.0506968
27.7755,-0.0506968
27.776,-0.0506968
27.7765,-0.0506968
27.777,-0.0506967
27.7775,-0.0506967
27.778,-0.0506967
27.7785,-0.0506967
27.779,-0.0506967
27.7795,-0.0506967
27.78,-0.0506967
27.7805,-0.0506967
27.781,-0.0506967
27.7815,-0.0506967
27.782,-0.0506967
27.7825,-0.0506967
27.783,-0.0506967
27.7835,-0.0506967
27.784,-0.0506967
27.7845,-0.0506966
27.785,-0.0506966
27.7855,-0.0506966
27.786,-0.0506966
27.7865,-0.0506966
27.787,-0.0506966
27.7875,-0.0506966
27.788,-0.0506966
27.7885,-0.0506966
27.789,-0.0506966
27.7895,-0.0506966
27.79,-0.0506966
27.7905,-0.0506966
27.791,-0.0506966
27.7915,-0.0506966
27.792,-0.0506965
27.7925,-0.0506965
27.793,-0.0506965
27.7935,-0.0506965
27.794,-0.0506965
27.7945,-0.0506965
27.795,-0.0506965
27.7955,-0.0506965
27.796,-0.0506965
27.7965,-0.0506965
27.797,-0.0506965
27.7975,-0.0506965
27.798,-0.0506965
27.7985,-0.0506965
27.799,-0.0506964
27.7995,-0.0506964
27.8,-0.0506964
27.8005,-0.0506964
27.801,-0.0506964
27.8015,-0.0506964
27.802,-0.0506964
27.8025,-0.0506964
27.803,-0.0506964
27.8035,-0.0506964
27.804,-0.0506964
27.8045,-0.0506964
27.805,-0.0506964
27.8055,-0.0506964
27.806,-0.0506964
27.8065,-0.0506963
27.807,-0.0506963
27.8075,-0.0506963
27.808,-0.0506963
27.8085,-0.0506963
27.809,-0.0506963
27.8095,-0.0506963
27.81,-0.0506963
27.8105,-0.0506963
27.811,-0.0506963
27.8115,-0.0506963
27.812,-0.0506963
27.8125,-0.0506963
27.813,-0.0506963
27.8135,-0.0506962
27.814,-0.0506962
27.8145,-0.0506962
27.815,-0.0506962
27.8155,-0.0506962
27.816,-0.0506962
27.8165,-0.0506962
27.817,-0.0506962
27.8175,-0.0506962
27.818,-0.0506962
27.8185,-0.0506962
27.819,-0.0506962
27.8195,-0.0506962
27.82,-0.0506962
27.8205,-0.0506962
27.821,-0.0506961
27.8215,-0.0506961
27.822,-0.0506961
27.8225,-0.0506961
27.823,-0.0506961
27.8235,-0.0506961
27.824,-0.0506961
27.8245,-0.0506961
27.825,-0.0506961
27.8255,-0.0506961
27.826,-0.0506961
27.8265,-0.0506961
27.827,-0.0506961
27.8275,-0.0506961
27.828,-0.0506961
27.8285,-0.050696
27.829,-0.050696
27.8295,-0.050696
27.83,-0.050696
27.8305,-0.050696
27.831,-0.050696
27.8315,-0.050696
27.832,-0.050696
27.8325,-0.050696
27.833,-0.050696
27.8335,-0.050696
27.834,-0.050696
27.8345,-0.050696
27.835,-0.050696
27.8355,-0.0506959
27.836,-0.0506959
27.8365,-0.0506959
27.837,-0.0506959
27.8375,-0.0506959
27.838,-0.0506959
27.8385,-0.0506959
27.839,-0.0506959
27.8395,-0.0506959
27.84,-0.0506959
27.8405,-0.0506959
27.841,-0.0506959
27.8415,-0.0506959
27.842,-0.0506959
27.8425,-0.0506959
27.843,-0.0506958
27.8435,-0.0506958
27.844,-0.0506958
27.8445,-0.0506958
27.845,-0.0506958
27.8455,-0.0506958
27.846,-0.0506958
27.8465,-0.0506958
27.847,-0.0506958
27.8475,-0.0506958
27.848,-0.0506958
27.8485,-0.0506958
27.849,-0.0506958
27.8495,-0.0506958
27.85,-0.0506958
27.8505,-0.0506957
27.851,-0.0506957
27.8515,-0.0506957
27.852,-0.0506957
27.8525,-0.0506957
27.853,-0.0506957
27.8535,-0.0506957
27.854,-0.0506957
27.8545,-0.0506957
27.855,-0.0506957
27.8555,-0.0506957
27.856,-0.0506957
27.8565,-0.0506957
27.857,-0.0506957
27.8575,-0.0506956
27.858,-0.0506956
27.8585,-0.0506956
27.859,-0.0506956
27.8595,-0.0506956
27.86,-0.0506956
27.8605,-0.0506956
27.861,-0.0506956
27.8615,-0.0506956
27.862,-0.0506956
27.8625,-0.0506956
27.863,-0.0506956
27.8635,-0.0506956
27.864,-0.0506956
27.8645,-0.0506956
27.865,-0.0506955
27.8655,-0.0506955
27.866,-0.0506955
27.8665,-0.0506955
27.867,-0.0506955
27.8675,-0.0506955
27.868,-0.0506955
27.8685,-0.0506955
27.869,-0.0506955
27.8695,-0.0506955
27.87,-0.0506955
27.8705,-0.0506955
27.871,-0.0506955
27.8715,-0.0506955
27.872,-0.0506954
27.8725,-0.0506954
27.873,-0.0506954
27.8735,-0.0506954
27.874,-0.0506954
27.8745,-0.0506954
27.875,-0.0506954
27.8755,-0.0506954
27.876,-0.0506954
27.8765,-0.0506954
27.877,-0.0506954
27.8775,-0.0506954
27.878,-0.0506954
27.8785,-0.0506954
27.879,-0.0506954
27.8795,-0.0506953
27.88,-0.0506953
27.8805,-0.0506953
27.881,-0.0506953
27.8815,-0.0506953
27.882,-0.0506953
27.8825,-0.0506953
27.883,-0.0506953
27.8835,-0.0506953
27.884,-0.0506953
27.8845,-0.0506953
27.885,-0.0506953
27.8855,-0.0506953
27.886,-0.0506953
27.8865,-0.0506953
27.887,-0.0506952
27.8875,-0.0506952
27.888,-0.0506952
27.8885,-0.0506952
27.889,-0.0506952
27.8895,-0.0506952
27.89,-0.0506952
27.8905,-0.0506952
27.891,-0.0506952
27.8915,-0.0506952
27.892,-0.0506952
27.8925,-0.0506952
27.893,-0.0506952
27.8935,-0.0506952
27.894,-0.0506951
27.8945,-0.0506951
27.895,-0.0506951
27.8955,-0.0506951
27.896,-0.0506951
27.8965,-0.0506951
27.897,-0.0506951
27.8975,-0.0506951
27.898,-0.0506951
27.8985,-0.0506951
27.899,-0.0506951
27.8995,-0.0506951
27.9,-0.0506951
27.9005,-0.0506951
27.901,-0.0506951
27.9015,-0.050695
27.902,-0.050695
27.9025,-0.050695
27.903,-0.050695
27.9035,-0.050695
27.904,-0.050695
27.9045,-0.050695
27.905,-0.050695
27.9055,-0.050695
27.906,-0.050695
27.9065,-0.050695
27.907,-0.050695
27.9075,-0.050695
27.908,-0.050695
27.9085,-0.050695
27.909,-0.0506949
27.9095,-0.0506949
27.91,-0.0506949
27.9105,-0.0506949
27.911,-0.0506949
27.9115,-0.0506949
27.912,-0.0506949
27.9125,-0.0506949
27.913,-0.0506949
27.9135,-0.0506949
27.914,-0.0506949
27.9145,-0.0506949
27.915,-0.0506949
27.9155,-0.0506949
27.916,-0.0506948
27.9165,-0.0506948
27.917,-0.0506948
27.9175,-0.0506948
27.918,-0.0506948
27.9185,-0.0506948
27.919,-0.0506948
27.9195,-0.0506948
27.92,-0.0506948
27.9205,-0.0506948
27.921,-0.0506948
27.9215,-0.0506948
27.922,-0.0506948
27.9225,-0.0506948
27.923,-0.0506948
27.9235,-0.0506947
27.924,-0.0506947
27.9245,-0.0506947
27.925,-0.0506947
27.9255,-0.0506947
27.926,-0.0506947
27.9265,-0.0506947
27.927,-0.0506947
27.9275,-0.0506947
27.928,-0.0506947
27.9285,-0.0506947
27.929,-0.0506947
27.9295,-0.0506947
27.93,-0.0506947
27.9305,-0.0506947
27.931,-0.0506946
27.9315,-0.0506946
27.932,-0.0506946
27.9325,-0.0506946
27.933,-0.0506946
27.9335,-0.0506946
27.934,-0.0506946
27.9345,-0.0506946
27.935,-0.0506946
27.9355,-0.0506946
27.936,-0.0506946
